"","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","workerIp","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","workerid"
"398","distribution_adults_relative",4,"Bunny","training","2","c(1, 1, 1)","fruits","instruments","clothes","xylophone","pineapple","shirt","xylophone","xylophone","item_l","instruments",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"399","distribution_adults_relative",4,"Bunny","training","3","c(1, 1, 1)","fruits","instruments","clothes","violin","skirt","banana","skirt","skirt","item_m","clothes",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"400","distribution_adults_relative",4,"Bunny","test","choice","c(1, 1, 1)","fruits","instruments","clothes","cherry","sock","trumpet",NA,"sock","item_m","clothes",NA,"23.229.117.18",0,0,1,"clothes",1,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"401","distribution_adults_relative",5,"Frog","training","1","c(2, 1, 0)","instruments","clothes","furniture","shirt","stool","violin","violin","violin","item_r","instruments",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"402","distribution_adults_relative",5,"Frog","training","2","c(2, 1, 0)","instruments","clothes","furniture","piano","chair","dress","piano","piano","item_l","instruments",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"403","distribution_adults_relative",5,"Frog","training","3","c(2, 1, 0)","instruments","clothes","furniture","skirt","table","flute","skirt","skirt","item_l","clothes",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"404","distribution_adults_relative",5,"Frog","test","choice","c(2, 1, 0)","instruments","clothes","furniture","shoe","closet","guitar",NA,"closet","item_m","furniture",NA,"23.229.117.18",0,0,1,"clothes",0,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"405","distribution_adults_relative",6,"Cat","training","1","c(3, 0, 0)","clothes","furniture","vehicles","sock","chair","boat","sock","sock","item_l","clothes",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"406","distribution_adults_relative",6,"Cat","training","2","c(3, 0, 0)","clothes","furniture","vehicles","jacket","truck","lamp","jacket","jacket","item_l","clothes",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"407","distribution_adults_relative",6,"Cat","training","3","c(3, 0, 0)","clothes","furniture","vehicles","hat","bed","motorbike","hat","hat","item_l","clothes",1,"23.229.117.18",NA,NA,NA,NA,NA,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"408","distribution_adults_relative",6,"Cat","test","choice","c(3, 0, 0)","clothes","furniture","vehicles","table","airplane","shirt",NA,"table","item_l","furniture",NA,"23.229.117.18",0,1,0,"clothes",0,"f6f652c69fa9e2c9c4faeaf15d2ca8a4"
"409","distribution_adults_relative",1,"Tiger","training","1","c(2, 1, 0)","mammals","fruits","vehicles","elephant","motorbike","orange","elephant","elephant","item_l","mammals",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"410","distribution_adults_relative",1,"Tiger","training","2","c(2, 1, 0)","mammals","fruits","vehicles","monkey","apple","boat","monkey","monkey","item_l","mammals",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"411","distribution_adults_relative",1,"Tiger","training","3","c(2, 1, 0)","mammals","fruits","vehicles","truck","horse","melon","melon","melon","item_r","fruits",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"412","distribution_adults_relative",1,"Tiger","test","choice","c(2, 1, 0)","mammals","fruits","vehicles","pineapple","car","cat",NA,"cat","item_r","mammals",NA,"108.174.63.105",1,0,0,"fruits",0,"0aa5556e822547df96deae2564651d42"
"413","distribution_adults_relative",2,"Pig","training","1","c(1, 1, 1)","fruits","vehicles","clothes","train","cherry","jacket","cherry","cherry","item_m","fruits",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"414","distribution_adults_relative",2,"Pig","training","2","c(1, 1, 1)","fruits","vehicles","clothes","sock","airplane","banana","airplane","airplane","item_m","vehicles",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"415","distribution_adults_relative",2,"Pig","training","3","c(1, 1, 1)","fruits","vehicles","clothes","strawberry","car","hat","hat","hat","item_r","clothes",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"416","distribution_adults_relative",2,"Pig","test","choice","c(1, 1, 1)","fruits","vehicles","clothes","shirt","boat","melon",NA,"boat","item_m","vehicles",NA,"108.174.63.105",0,1,0,"clothes",0,"0aa5556e822547df96deae2564651d42"
"417","distribution_adults_relative",3,"Mouse","training","1","c(2, 1, 0)","vehicles","clothes","furniture","train","sock","chair","sock","sock","item_m","clothes",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"418","distribution_adults_relative",3,"Mouse","training","2","c(2, 1, 0)","vehicles","clothes","furniture","jacket","truck","lamp","truck","truck","item_m","vehicles",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"419","distribution_adults_relative",3,"Mouse","training","3","c(2, 1, 0)","vehicles","clothes","furniture","bed","car","dress","car","car","item_m","vehicles",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"420","distribution_adults_relative",3,"Mouse","test","choice","c(2, 1, 0)","vehicles","clothes","furniture","sofa","bus","skirt",NA,"sofa","item_l","furniture",NA,"108.174.63.105",0,0,1,"vehicles",0,"0aa5556e822547df96deae2564651d42"
"421","distribution_adults_relative",4,"Sheep","training","1","c(1, 1, 1)","clothes","furniture","instruments","table","piano","dress","dress","dress","item_r","clothes",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"422","distribution_adults_relative",4,"Sheep","training","2","c(1, 1, 1)","clothes","furniture","instruments","hat","stool","trumpet","stool","stool","item_m","furniture",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"423","distribution_adults_relative",4,"Sheep","training","3","c(1, 1, 1)","clothes","furniture","instruments","xylophone","jacket","closet","xylophone","xylophone","item_l","instruments",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"424","distribution_adults_relative",4,"Sheep","test","choice","c(1, 1, 1)","clothes","furniture","instruments","drawer","shirt","guitar",NA,"drawer","item_l","furniture",NA,"108.174.63.105",0,1,0,"instruments",0,"0aa5556e822547df96deae2564651d42"
"425","distribution_adults_relative",5,"Beaver","training","1","c(3, 0, 0)","furniture","instruments","mammals","dog","table","flute","table","table","item_m","furniture",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"426","distribution_adults_relative",5,"Beaver","training","2","c(3, 0, 0)","furniture","instruments","mammals","stool","violin","bear","stool","stool","item_l","furniture",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"427","distribution_adults_relative",5,"Beaver","training","3","c(3, 0, 0)","furniture","instruments","mammals","elephant","lamp","piano","lamp","lamp","item_m","furniture",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"428","distribution_adults_relative",5,"Beaver","test","choice","c(3, 0, 0)","furniture","instruments","mammals","closet","horse","drum",NA,"drum","item_r","instruments",NA,"108.174.63.105",0,1,0,"furniture",0,"0aa5556e822547df96deae2564651d42"
"429","distribution_adults_relative",6,"Monkey","training","1","c(3, 0, 0)","instruments","mammals","fruits","trumpet","horse","cherry","trumpet","trumpet","item_l","instruments",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"430","distribution_adults_relative",6,"Monkey","training","2","c(3, 0, 0)","instruments","mammals","fruits","xylophone","strawberry","elephant","xylophone","xylophone","item_l","instruments",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"431","distribution_adults_relative",6,"Monkey","training","3","c(3, 0, 0)","instruments","mammals","fruits","cow","guitar","melon","guitar","guitar","item_m","instruments",1,"108.174.63.105",NA,NA,NA,NA,NA,"0aa5556e822547df96deae2564651d42"
"432","distribution_adults_relative",6,"Monkey","test","choice","c(3, 0, 0)","instruments","mammals","fruits","pineapple","flute","dog",NA,"flute","item_m","instruments",NA,"108.174.63.105",1,0,0,"instruments",1,"0aa5556e822547df96deae2564651d42"
"433","distribution_adults_relative",1,"Bunny","training","1","c(2, 1, 0)","mammals","clothes","vehicles","bus","shirt","cow","cow","cow","item_r","mammals",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"434","distribution_adults_relative",1,"Bunny","training","2","c(2, 1, 0)","mammals","clothes","vehicles","dog","hat","train","dog","dog","item_l","mammals",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"435","distribution_adults_relative",1,"Bunny","training","3","c(2, 1, 0)","mammals","clothes","vehicles","motorbike","skirt","monkey","skirt","skirt","item_m","clothes",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"436","distribution_adults_relative",1,"Bunny","test","choice","c(2, 1, 0)","mammals","clothes","vehicles","bear","sock","car",NA,"sock","item_m","clothes",NA,"24.235.79.230",0,1,0,"clothes",1,"5602ca855911930451e733ee37fa1313"
"437","distribution_adults_relative",2,"Elephant","training","1","c(3, 0, 0)","clothes","vehicles","furniture","hat","closet","motorbike","hat","hat","item_l","clothes",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"438","distribution_adults_relative",2,"Elephant","training","2","c(3, 0, 0)","clothes","vehicles","furniture","bus","stool","skirt","skirt","skirt","item_r","clothes",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"439","distribution_adults_relative",2,"Elephant","training","3","c(3, 0, 0)","clothes","vehicles","furniture","car","dress","chair","dress","dress","item_m","clothes",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"440","distribution_adults_relative",2,"Elephant","test","choice","c(3, 0, 0)","clothes","vehicles","furniture","shoe","table","airplane",NA,"shoe","item_l","clothes",NA,"24.235.79.230",1,0,0,"clothes",1,"5602ca855911930451e733ee37fa1313"
"441","distribution_adults_relative",3,"Bear","training","1","c(1, 1, 1)","vehicles","furniture","fruits","car","pineapple","table","car","car","item_l","vehicles",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"442","distribution_adults_relative",3,"Bear","training","2","c(1, 1, 1)","vehicles","furniture","fruits","closet","apple","truck","closet","closet","item_l","furniture",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"443","distribution_adults_relative",3,"Bear","training","3","c(1, 1, 1)","vehicles","furniture","fruits","airplane","lamp","cherry","cherry","cherry","item_r","fruits",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"444","distribution_adults_relative",3,"Bear","test","choice","c(1, 1, 1)","vehicles","furniture","fruits","banana","drawer","boat",NA,"drawer","item_m","furniture",NA,"24.235.79.230",0,1,0,"fruits",0,"5602ca855911930451e733ee37fa1313"
"445","distribution_adults_relative",4,"Frog","training","1","c(1, 1, 1)","furniture","fruits","instruments","trumpet","drawer","orange","drawer","drawer","item_m","furniture",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"446","distribution_adults_relative",4,"Frog","training","2","c(1, 1, 1)","furniture","fruits","instruments","xylophone","stool","strawberry","strawberry","strawberry","item_r","fruits",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"447","distribution_adults_relative",4,"Frog","training","3","c(1, 1, 1)","furniture","fruits","instruments","sofa","pineapple","guitar","guitar","guitar","item_r","instruments",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"448","distribution_adults_relative",4,"Frog","test","choice","c(1, 1, 1)","furniture","fruits","instruments","lamp","cherry","piano",NA,"lamp","item_l","furniture",NA,"24.235.79.230",1,0,0,"instruments",0,"5602ca855911930451e733ee37fa1313"
"449","distribution_adults_relative",5,"Beaver","training","1","c(2, 1, 0)","fruits","instruments","mammals","piano","cherry","horse","cherry","cherry","item_m","fruits",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"450","distribution_adults_relative",5,"Beaver","training","2","c(2, 1, 0)","fruits","instruments","mammals","apple","monkey","flute","flute","flute","item_r","instruments",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"451","distribution_adults_relative",5,"Beaver","training","3","c(2, 1, 0)","fruits","instruments","mammals","cow","violin","pineapple","pineapple","pineapple","item_r","fruits",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"452","distribution_adults_relative",5,"Beaver","test","choice","c(2, 1, 0)","fruits","instruments","mammals","elephant","trumpet","orange",NA,"trumpet","item_m","instruments",NA,"24.235.79.230",0,1,0,"fruits",0,"5602ca855911930451e733ee37fa1313"
"453","distribution_adults_relative",6,"Sheep","training","1","c(3, 0, 0)","instruments","mammals","clothes","shirt","xylophone","cow","xylophone","xylophone","item_m","instruments",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"454","distribution_adults_relative",6,"Sheep","training","2","c(3, 0, 0)","instruments","mammals","clothes","guitar","hat","dog","guitar","guitar","item_l","instruments",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"455","distribution_adults_relative",6,"Sheep","training","3","c(3, 0, 0)","instruments","mammals","clothes","horse","flute","dress","flute","flute","item_m","instruments",1,"24.235.79.230",NA,NA,NA,NA,NA,"5602ca855911930451e733ee37fa1313"
"456","distribution_adults_relative",6,"Sheep","test","choice","c(3, 0, 0)","instruments","mammals","clothes","cat","trumpet","sock",NA,"trumpet","item_m","instruments",NA,"24.235.79.230",1,0,0,"instruments",1,"5602ca855911930451e733ee37fa1313"
"457","distribution_adults_relative",1,"Dog","training","1","c(1, 1, 1)","furniture","clothes","vehicles","sock","chair","bus","bus","bus","item_r","vehicles",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"458","distribution_adults_relative",1,"Dog","training","2","c(1, 1, 1)","furniture","clothes","vehicles","dress","motorbike","stool","dress","stool","item_r","furniture",0,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"459","distribution_adults_relative",1,"Dog","training","3","c(1, 1, 1)","furniture","clothes","vehicles","shirt","train","sofa","sofa","sofa","item_r","furniture",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"460","distribution_adults_relative",1,"Dog","test","choice","c(1, 1, 1)","furniture","clothes","vehicles","jacket","lamp","airplane",NA,"airplane","item_r","vehicles",NA,"50.3.247.133",0,0,1,"furniture",0,"b16bf321161e434b8858511ad744def9"
"461","distribution_adults_relative",2,"Tiger","training","1","c(3, 0, 0)","clothes","vehicles","instruments","car","dress","piano","dress","dress","item_m","clothes",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"462","distribution_adults_relative",2,"Tiger","training","2","c(3, 0, 0)","clothes","vehicles","instruments","airplane","violin","shirt","shirt","shirt","item_r","clothes",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"463","distribution_adults_relative",2,"Tiger","training","3","c(3, 0, 0)","clothes","vehicles","instruments","hat","train","flute","hat","hat","item_l","clothes",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"464","distribution_adults_relative",2,"Tiger","test","choice","c(3, 0, 0)","clothes","vehicles","instruments","bus","jacket","trumpet",NA,"jacket","item_m","clothes",NA,"50.3.247.133",1,0,0,"clothes",1,"b16bf321161e434b8858511ad744def9"
"465","distribution_adults_relative",3,"Monkey","training","1","c(3, 0, 0)","vehicles","instruments","fruits","car","guitar","cherry","car","car","item_l","vehicles",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"466","distribution_adults_relative",3,"Monkey","training","2","c(3, 0, 0)","vehicles","instruments","fruits","melon","truck","flute","truck","truck","item_m","vehicles",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"467","distribution_adults_relative",3,"Monkey","training","3","c(3, 0, 0)","vehicles","instruments","fruits","bus","strawberry","drum","bus","bus","item_l","vehicles",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"468","distribution_adults_relative",3,"Monkey","test","choice","c(3, 0, 0)","vehicles","instruments","fruits","pineapple","boat","violin",NA,"boat","item_m","vehicles",NA,"50.3.247.133",1,0,0,"vehicles",1,"b16bf321161e434b8858511ad744def9"
"469","distribution_adults_relative",4,"Bear","training","1","c(2, 1, 0)","instruments","fruits","mammals","cow","violin","cherry","cherry","cherry","item_r","fruits",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"470","distribution_adults_relative",4,"Bear","training","2","c(2, 1, 0)","instruments","fruits","mammals","apple","xylophone","horse","xylophone","xylophone","item_m","instruments",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"471","distribution_adults_relative",4,"Bear","training","3","c(2, 1, 0)","instruments","fruits","mammals","flute","strawberry","cat","flute","flute","item_l","instruments",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"472","distribution_adults_relative",4,"Bear","test","choice","c(2, 1, 0)","instruments","fruits","mammals","pineapple","drum","bear",NA,"drum","item_m","instruments",NA,"50.3.247.133",1,0,0,"instruments",1,"b16bf321161e434b8858511ad744def9"
"473","distribution_adults_relative",5,"Mouse","training","1","c(2, 1, 0)","fruits","mammals","furniture","bed","elephant","melon","elephant","elephant","item_m","mammals",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"474","distribution_adults_relative",5,"Mouse","training","2","c(2, 1, 0)","fruits","mammals","furniture","horse","pineapple","closet","pineapple","pineapple","item_m","fruits",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"475","distribution_adults_relative",5,"Mouse","training","3","c(2, 1, 0)","fruits","mammals","furniture","apple","chair","cow","apple","apple","item_l","fruits",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"476","distribution_adults_relative",5,"Mouse","test","choice","c(2, 1, 0)","fruits","mammals","furniture","cat","lamp","banana",NA,"lamp","item_m","furniture",NA,"50.3.247.133",0,0,1,"fruits",0,"b16bf321161e434b8858511ad744def9"
"477","distribution_adults_relative",6,"Pig","training","1","c(1, 1, 1)","mammals","furniture","clothes","stool","elephant","shoe","elephant","elephant","item_m","mammals",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"478","distribution_adults_relative",6,"Pig","training","2","c(1, 1, 1)","mammals","furniture","clothes","skirt","drawer","bear","drawer","drawer","item_m","furniture",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"479","distribution_adults_relative",6,"Pig","training","3","c(1, 1, 1)","mammals","furniture","clothes","closet","cat","dress","dress","dress","item_r","clothes",1,"50.3.247.133",NA,NA,NA,NA,NA,"b16bf321161e434b8858511ad744def9"
"480","distribution_adults_relative",6,"Pig","test","choice","c(1, 1, 1)","mammals","furniture","clothes","bed","cow","sock",NA,"cow","item_m","mammals",NA,"50.3.247.133",1,0,0,"clothes",0,"b16bf321161e434b8858511ad744def9"
"481","distribution_adults_relative",1,"Beaver","training","1","c(3, 0, 0)","furniture","fruits","mammals","cow","strawberry","drawer","drawer","drawer","item_r","furniture",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"482","distribution_adults_relative",1,"Beaver","training","2","c(3, 0, 0)","furniture","fruits","mammals","cherry","cat","closet","closet","closet","item_r","furniture",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"483","distribution_adults_relative",1,"Beaver","training","3","c(3, 0, 0)","furniture","fruits","mammals","table","dog","melon","table","table","item_l","furniture",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"484","distribution_adults_relative",1,"Beaver","test","choice","c(3, 0, 0)","furniture","fruits","mammals","stool","pineapple","elephant",NA,"stool","item_l","furniture",NA,"107.77.192.225",1,0,0,"furniture",1,"69e80cb0794695e22f3a0374aab2f272"
"485","distribution_adults_relative",2,"Dog","training","1","c(3, 0, 0)","fruits","mammals","instruments","melon","violin","cat","melon","melon","item_l","fruits",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"486","distribution_adults_relative",2,"Dog","training","2","c(3, 0, 0)","fruits","mammals","instruments","banana","dog","piano","banana","banana","item_l","fruits",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"487","distribution_adults_relative",2,"Dog","training","3","c(3, 0, 0)","fruits","mammals","instruments","cherry","xylophone","cow","cherry","cherry","item_l","fruits",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"488","distribution_adults_relative",2,"Dog","test","choice","c(3, 0, 0)","fruits","mammals","instruments","pineapple","flute","elephant",NA,"elephant","item_r","mammals",NA,"107.77.192.225",0,1,0,"fruits",0,"69e80cb0794695e22f3a0374aab2f272"
"489","distribution_adults_relative",3,"Mouse","training","1","c(1, 1, 1)","mammals","instruments","vehicles","xylophone","monkey","train","monkey","monkey","item_m","mammals",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"490","distribution_adults_relative",3,"Mouse","training","2","c(1, 1, 1)","mammals","instruments","vehicles","boat","dog","guitar","boat","boat","item_l","vehicles",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"491","distribution_adults_relative",3,"Mouse","training","3","c(1, 1, 1)","mammals","instruments","vehicles","flute","car","bear","flute","flute","item_l","instruments",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"492","distribution_adults_relative",3,"Mouse","test","choice","c(1, 1, 1)","mammals","instruments","vehicles","trumpet","truck","horse",NA,"truck","item_m","vehicles",NA,"107.77.192.225",0,0,1,"instruments",0,"69e80cb0794695e22f3a0374aab2f272"
"493","distribution_adults_relative",4,"Monkey","training","1","c(1, 1, 1)","instruments","vehicles","clothes","violin","car","jacket","violin","violin","item_l","instruments",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"494","distribution_adults_relative",4,"Monkey","training","2","c(1, 1, 1)","instruments","vehicles","clothes","boat","drum","sock","sock","sock","item_r","clothes",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"495","distribution_adults_relative",4,"Monkey","training","3","c(1, 1, 1)","instruments","vehicles","clothes","piano","truck","skirt","truck","truck","item_m","vehicles",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"496","distribution_adults_relative",4,"Monkey","test","choice","c(1, 1, 1)","instruments","vehicles","clothes","flute","shoe","motorbike",NA,"motorbike","item_r","vehicles",NA,"107.77.192.225",0,1,0,"vehicles",1,"69e80cb0794695e22f3a0374aab2f272"
"497","distribution_adults_relative",5,"Elephant","training","1","c(2, 1, 0)","vehicles","clothes","furniture","shirt","bed","car","car","car","item_r","vehicles",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"498","distribution_adults_relative",5,"Elephant","training","2","c(2, 1, 0)","vehicles","clothes","furniture","train","jacket","chair","jacket","jacket","item_m","clothes",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"499","distribution_adults_relative",5,"Elephant","training","3","c(2, 1, 0)","vehicles","clothes","furniture","closet","dress","boat","boat","boat","item_r","vehicles",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"500","distribution_adults_relative",5,"Elephant","test","choice","c(2, 1, 0)","vehicles","clothes","furniture","bus","skirt","drawer",NA,"skirt","item_m","clothes",NA,"107.77.192.225",0,1,0,"vehicles",0,"69e80cb0794695e22f3a0374aab2f272"
"501","distribution_adults_relative",6,"Cat","training","1","c(2, 1, 0)","clothes","furniture","fruits","cherry","lamp","sock","sock","sock","item_r","clothes",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"502","distribution_adults_relative",6,"Cat","training","2","c(2, 1, 0)","clothes","furniture","fruits","shoe","drawer","strawberry","shoe","shoe","item_l","clothes",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"503","distribution_adults_relative",6,"Cat","training","3","c(2, 1, 0)","clothes","furniture","fruits","hat","orange","bed","bed","bed","item_r","furniture",1,"107.77.192.225",NA,NA,NA,NA,NA,"69e80cb0794695e22f3a0374aab2f272"
"504","distribution_adults_relative",6,"Cat","test","choice","c(2, 1, 0)","clothes","furniture","fruits","skirt","apple","closet",NA,"skirt","item_l","clothes",NA,"107.77.192.225",1,0,0,"furniture",0,"69e80cb0794695e22f3a0374aab2f272"
"505","distribution_adults_relative",1,"Cat","training","1","c(1, 1, 1)","furniture","clothes","vehicles","truck","jacket","stool","jacket","jacket","item_m","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"506","distribution_adults_relative",1,"Cat","training","2","c(1, 1, 1)","furniture","clothes","vehicles","boat","bed","hat","boat","boat","item_l","vehicles",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"507","distribution_adults_relative",1,"Cat","training","3","c(1, 1, 1)","furniture","clothes","vehicles","motorbike","table","sock","table","table","item_m","furniture",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"508","distribution_adults_relative",1,"Cat","test","choice","c(1, 1, 1)","furniture","clothes","vehicles","car","lamp","shoe",NA,"lamp","item_m","furniture",NA,"47.210.8.68",1,0,0,"furniture",1,"0081862a5c9a3ef78f9758b7e7604d4f"
"509","distribution_adults_relative",2,"Mouse","training","1","c(3, 0, 0)","clothes","vehicles","mammals","hat","cow","car","hat","hat","item_l","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"510","distribution_adults_relative",2,"Mouse","training","2","c(3, 0, 0)","clothes","vehicles","mammals","dress","airplane","bear","dress","dress","item_l","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"511","distribution_adults_relative",2,"Mouse","training","3","c(3, 0, 0)","clothes","vehicles","mammals","monkey","train","sock","sock","sock","item_r","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
