"","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","workerIp","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","workerid"
"222","distribution_adults_mumble",2,"Tiger","training","5","c(6, 0, 0)","vehicles","clothes","mammals","sock","cow","bus","bus","bus","item_r","vehicles",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"223","distribution_adults_mumble",2,"Tiger","training","6","c(6, 0, 0)","vehicles","clothes","mammals","truck","shoe","elephant","truck","truck","item_l","vehicles",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"224","distribution_adults_mumble",2,"Tiger","test","choice","c(6, 0, 0)","vehicles","clothes","mammals","dog","boat","skirt",NA,"skirt","item_r","clothes",NA,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",0,1,0,"vehicles",0,"0696d0274f6729b72a4b6af65925c120"
"225","distribution_adults_mumble",3,"Sheep","training","1","c(6, 0, 0)","clothes","mammals","fruits","monkey","apple","jacket","jacket","jacket","item_r","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"226","distribution_adults_mumble",3,"Sheep","training","2","c(6, 0, 0)","clothes","mammals","fruits","banana","cat","skirt","skirt","skirt","item_r","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"227","distribution_adults_mumble",3,"Sheep","training","3","c(6, 0, 0)","clothes","mammals","fruits","orange","elephant","shoe","shoe","shoe","item_r","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"228","distribution_adults_mumble",3,"Sheep","training","4","c(6, 0, 0)","clothes","mammals","fruits","cherry","hat","cow","hat","hat","item_m","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"229","distribution_adults_mumble",3,"Sheep","training","5","c(6, 0, 0)","clothes","mammals","fruits","shirt","bear","strawberry","shirt","shirt","item_l","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"230","distribution_adults_mumble",3,"Sheep","training","6","c(6, 0, 0)","clothes","mammals","fruits","horse","sock","melon","sock","sock","item_m","clothes",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"231","distribution_adults_mumble",3,"Sheep","test","choice","c(6, 0, 0)","clothes","mammals","fruits","dress","pineapple","dog",NA,"dress","item_l","clothes",NA,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",1,0,0,"clothes",1,"0696d0274f6729b72a4b6af65925c120"
"232","distribution_adults_mumble",4,"Cat","training","1","c(6, 0, 0)","mammals","fruits","furniture","table","cat","strawberry","cat","cat","item_m","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"233","distribution_adults_mumble",4,"Cat","training","2","c(6, 0, 0)","mammals","fruits","furniture","sofa","monkey","banana","monkey","monkey","item_m","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"234","distribution_adults_mumble",4,"Cat","training","3","c(6, 0, 0)","mammals","fruits","furniture","stool","melon","bear","bear","bear","item_r","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"235","distribution_adults_mumble",4,"Cat","training","4","c(6, 0, 0)","mammals","fruits","furniture","closet","elephant","cherry","elephant","elephant","item_m","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"236","distribution_adults_mumble",4,"Cat","training","5","c(6, 0, 0)","mammals","fruits","furniture","pineapple","horse","lamp","horse","horse","item_m","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"237","distribution_adults_mumble",4,"Cat","training","6","c(6, 0, 0)","mammals","fruits","furniture","drawer","apple","dog","dog","dog","item_r","mammals",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"238","distribution_adults_mumble",4,"Cat","test","choice","c(6, 0, 0)","mammals","fruits","furniture","orange","cow","chair",NA,"cow","item_m","mammals",NA,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",1,0,0,"mammals",1,"0696d0274f6729b72a4b6af65925c120"
"239","distribution_adults_mumble",5,"Bear","training","1","c(6, 0, 0)","fruits","furniture","instruments","apple","xylophone","stool","apple","apple","item_l","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"240","distribution_adults_mumble",5,"Bear","training","2","c(6, 0, 0)","fruits","furniture","instruments","table","banana","violin","banana","banana","item_m","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"241","distribution_adults_mumble",5,"Bear","training","3","c(6, 0, 0)","fruits","furniture","instruments","sofa","guitar","orange","orange","orange","item_r","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"242","distribution_adults_mumble",5,"Bear","training","4","c(6, 0, 0)","fruits","furniture","instruments","cherry","lamp","drum","cherry","cherry","item_l","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"243","distribution_adults_mumble",5,"Bear","training","5","c(6, 0, 0)","fruits","furniture","instruments","closet","trumpet","melon","melon","melon","item_r","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"244","distribution_adults_mumble",5,"Bear","training","6","c(6, 0, 0)","fruits","furniture","instruments","bed","piano","strawberry","strawberry","strawberry","item_r","fruits",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"245","distribution_adults_mumble",5,"Bear","test","choice","c(6, 0, 0)","fruits","furniture","instruments","drawer","pineapple","flute",NA,"flute","item_r","instruments",NA,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",0,0,1,"fruits",0,"0696d0274f6729b72a4b6af65925c120"
"246","distribution_adults_mumble",6,"Pig","training","1","c(6, 0, 0)","furniture","instruments","vehicles","guitar","boat","table","table","table","item_r","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"247","distribution_adults_mumble",6,"Pig","training","2","c(6, 0, 0)","furniture","instruments","vehicles","lamp","violin","bus","lamp","lamp","item_l","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"248","distribution_adults_mumble",6,"Pig","training","3","c(6, 0, 0)","furniture","instruments","vehicles","motorbike","trumpet","closet","closet","closet","item_r","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"249","distribution_adults_mumble",6,"Pig","training","4","c(6, 0, 0)","furniture","instruments","vehicles","flute","truck","bed","bed","bed","item_r","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"250","distribution_adults_mumble",6,"Pig","training","5","c(6, 0, 0)","furniture","instruments","vehicles","train","drawer","xylophone","drawer","drawer","item_m","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"251","distribution_adults_mumble",6,"Pig","training","6","c(6, 0, 0)","furniture","instruments","vehicles","car","piano","chair","chair","chair","item_r","furniture",1,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",NA,NA,NA,NA,NA,"0696d0274f6729b72a4b6af65925c120"
"252","distribution_adults_mumble",6,"Pig","test","choice","c(6, 0, 0)","furniture","instruments","vehicles","drum","stool","airplane",NA,"drum","item_l","instruments",NA,"2601:603:c00:170:cdeb:3f01:86fa:a5a1",0,1,0,"furniture",0,"0696d0274f6729b72a4b6af65925c120"
"253","distribution_adults_mumble",1,"Dog","training","1","c(6, 0, 0)","mammals","furniture","fruits","chair","apple","cat","cat","cat","item_r","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"254","distribution_adults_mumble",1,"Dog","training","2","c(6, 0, 0)","mammals","furniture","fruits","cherry","bed","monkey","monkey","monkey","item_r","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"255","distribution_adults_mumble",1,"Dog","training","3","c(6, 0, 0)","mammals","furniture","fruits","horse","banana","sofa","horse","horse","item_l","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"256","distribution_adults_mumble",1,"Dog","training","4","c(6, 0, 0)","mammals","furniture","fruits","drawer","strawberry","dog","dog","dog","item_r","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"257","distribution_adults_mumble",1,"Dog","training","5","c(6, 0, 0)","mammals","furniture","fruits","cow","orange","closet","cow","cow","item_l","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"258","distribution_adults_mumble",1,"Dog","training","6","c(6, 0, 0)","mammals","furniture","fruits","stool","bear","pineapple","bear","bear","item_m","mammals",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"259","distribution_adults_mumble",1,"Dog","test","choice","c(6, 0, 0)","mammals","furniture","fruits","table","melon","elephant",NA,"melon","item_m","fruits",NA,"70.37.196.203",0,0,1,"mammals",0,"f7e19c13f4c938893bbbebfa32e44fd6"
"260","distribution_adults_mumble",2,"Bear","training","1","c(6, 0, 0)","furniture","fruits","instruments","bed","melon","guitar","bed","bed","item_l","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"261","distribution_adults_mumble",2,"Bear","training","2","c(6, 0, 0)","furniture","fruits","instruments","pineapple","flute","sofa","sofa","sofa","item_r","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"262","distribution_adults_mumble",2,"Bear","training","3","c(6, 0, 0)","furniture","fruits","instruments","cherry","drawer","drum","drawer","drawer","item_m","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"263","distribution_adults_mumble",2,"Bear","training","4","c(6, 0, 0)","furniture","fruits","instruments","banana","trumpet","chair","chair","chair","item_r","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"264","distribution_adults_mumble",2,"Bear","training","5","c(6, 0, 0)","furniture","fruits","instruments","piano","stool","orange","stool","stool","item_m","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"265","distribution_adults_mumble",2,"Bear","training","6","c(6, 0, 0)","furniture","fruits","instruments","apple","xylophone","closet","closet","closet","item_r","furniture",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"266","distribution_adults_mumble",2,"Bear","test","choice","c(6, 0, 0)","furniture","fruits","instruments","violin","strawberry","table",NA,"table","item_r","furniture",NA,"70.37.196.203",1,0,0,"furniture",1,"f7e19c13f4c938893bbbebfa32e44fd6"
"267","distribution_adults_mumble",3,"Pig","training","1","c(6, 0, 0)","fruits","instruments","vehicles","cherry","bus","drum","cherry","cherry","item_l","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"268","distribution_adults_mumble",3,"Pig","training","2","c(6, 0, 0)","fruits","instruments","vehicles","melon","train","guitar","melon","melon","item_l","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"269","distribution_adults_mumble",3,"Pig","training","3","c(6, 0, 0)","fruits","instruments","vehicles","strawberry","motorbike","violin","strawberry","strawberry","item_l","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"270","distribution_adults_mumble",3,"Pig","training","4","c(6, 0, 0)","fruits","instruments","vehicles","banana","airplane","xylophone","banana","banana","item_l","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"271","distribution_adults_mumble",3,"Pig","training","5","c(6, 0, 0)","fruits","instruments","vehicles","flute","truck","apple","apple","apple","item_r","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"272","distribution_adults_mumble",3,"Pig","training","6","c(6, 0, 0)","fruits","instruments","vehicles","pineapple","car","trumpet","pineapple","pineapple","item_l","fruits",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"273","distribution_adults_mumble",3,"Pig","test","choice","c(6, 0, 0)","fruits","instruments","vehicles","boat","piano","orange",NA,"orange","item_r","fruits",NA,"70.37.196.203",1,0,0,"fruits",1,"f7e19c13f4c938893bbbebfa32e44fd6"
"274","distribution_adults_mumble",4,"Sheep","training","1","c(6, 0, 0)","instruments","vehicles","clothes","motorbike","violin","hat","violin","violin","item_m","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"275","distribution_adults_mumble",4,"Sheep","training","2","c(6, 0, 0)","instruments","vehicles","clothes","skirt","piano","train","piano","piano","item_m","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"276","distribution_adults_mumble",4,"Sheep","training","3","c(6, 0, 0)","instruments","vehicles","clothes","jacket","boat","drum","drum","drum","item_r","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"277","distribution_adults_mumble",4,"Sheep","training","4","c(6, 0, 0)","instruments","vehicles","clothes","car","dress","guitar","guitar","guitar","item_r","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"278","distribution_adults_mumble",4,"Sheep","training","5","c(6, 0, 0)","instruments","vehicles","clothes","airplane","xylophone","shirt","xylophone","xylophone","item_m","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"279","distribution_adults_mumble",4,"Sheep","training","6","c(6, 0, 0)","instruments","vehicles","clothes","bus","flute","sock","flute","flute","item_m","instruments",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"280","distribution_adults_mumble",4,"Sheep","test","choice","c(6, 0, 0)","instruments","vehicles","clothes","trumpet","shoe","truck",NA,"trumpet","item_l","instruments",NA,"70.37.196.203",1,0,0,"instruments",1,"f7e19c13f4c938893bbbebfa32e44fd6"
"281","distribution_adults_mumble",5,"Bunny","training","1","c(6, 0, 0)","vehicles","clothes","mammals","hat","bear","bus","bus","bus","item_r","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"282","distribution_adults_mumble",5,"Bunny","training","2","c(6, 0, 0)","vehicles","clothes","mammals","monkey","sock","train","train","train","item_r","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"283","distribution_adults_mumble",5,"Bunny","training","3","c(6, 0, 0)","vehicles","clothes","mammals","shirt","car","horse","car","car","item_m","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"284","distribution_adults_mumble",5,"Bunny","training","4","c(6, 0, 0)","vehicles","clothes","mammals","dress","cow","boat","boat","boat","item_r","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"285","distribution_adults_mumble",5,"Bunny","training","5","c(6, 0, 0)","vehicles","clothes","mammals","jacket","dog","truck","truck","truck","item_r","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"286","distribution_adults_mumble",5,"Bunny","training","6","c(6, 0, 0)","vehicles","clothes","mammals","airplane","skirt","elephant","airplane","airplane","item_l","vehicles",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"287","distribution_adults_mumble",5,"Bunny","test","choice","c(6, 0, 0)","vehicles","clothes","mammals","shoe","cat","motorbike",NA,"motorbike","item_r","vehicles",NA,"70.37.196.203",1,0,0,"vehicles",1,"f7e19c13f4c938893bbbebfa32e44fd6"
"288","distribution_adults_mumble",6,"Mouse","training","1","c(6, 0, 0)","clothes","mammals","furniture","lamp","skirt","cow","skirt","skirt","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"289","distribution_adults_mumble",6,"Mouse","training","2","c(6, 0, 0)","clothes","mammals","furniture","bed","sock","elephant","sock","sock","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"290","distribution_adults_mumble",6,"Mouse","training","3","c(6, 0, 0)","clothes","mammals","furniture","table","shirt","horse","shirt","shirt","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"291","distribution_adults_mumble",6,"Mouse","training","4","c(6, 0, 0)","clothes","mammals","furniture","closet","jacket","cat","jacket","jacket","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"292","distribution_adults_mumble",6,"Mouse","training","5","c(6, 0, 0)","clothes","mammals","furniture","dog","shoe","drawer","shoe","shoe","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"293","distribution_adults_mumble",6,"Mouse","training","6","c(6, 0, 0)","clothes","mammals","furniture","sofa","hat","monkey","hat","hat","item_m","clothes",1,"70.37.196.203",NA,NA,NA,NA,NA,"f7e19c13f4c938893bbbebfa32e44fd6"
"294","distribution_adults_mumble",6,"Mouse","test","choice","c(6, 0, 0)","clothes","mammals","furniture","dress","bear","stool",NA,"dress","item_l","clothes",NA,"70.37.196.203",1,0,0,"clothes",1,"f7e19c13f4c938893bbbebfa32e44fd6"
"295","distribution_adults_mumble",1,"Bear","training","1","c(6, 0, 0)","furniture","vehicles","instruments","table","airplane","piano","table","table","item_l","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"296","distribution_adults_mumble",1,"Bear","training","2","c(6, 0, 0)","furniture","vehicles","instruments","sofa","motorbike","drum","sofa","sofa","item_l","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"297","distribution_adults_mumble",1,"Bear","training","3","c(6, 0, 0)","furniture","vehicles","instruments","car","violin","bed","bed","bed","item_r","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"298","distribution_adults_mumble",1,"Bear","training","4","c(6, 0, 0)","furniture","vehicles","instruments","bus","drawer","trumpet","drawer","drawer","item_m","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"299","distribution_adults_mumble",1,"Bear","training","5","c(6, 0, 0)","furniture","vehicles","instruments","chair","guitar","truck","chair","chair","item_l","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"300","distribution_adults_mumble",1,"Bear","training","6","c(6, 0, 0)","furniture","vehicles","instruments","train","xylophone","lamp","lamp","lamp","item_r","furniture",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"301","distribution_adults_mumble",1,"Bear","test","choice","c(6, 0, 0)","furniture","vehicles","instruments","flute","closet","boat",NA,"boat","item_r","vehicles",NA,"69.201.42.20",0,1,0,"furniture",0,"df498c99615dd9ca06127dba7ca62330"
"302","distribution_adults_mumble",2,"Monkey","training","1","c(6, 0, 0)","vehicles","instruments","clothes","sock","train","guitar","train","train","item_m","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"303","distribution_adults_mumble",2,"Monkey","training","2","c(6, 0, 0)","vehicles","instruments","clothes","jacket","trumpet","car","car","car","item_r","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"304","distribution_adults_mumble",2,"Monkey","training","3","c(6, 0, 0)","vehicles","instruments","clothes","skirt","drum","motorbike","motorbike","motorbike","item_r","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"305","distribution_adults_mumble",2,"Monkey","training","4","c(6, 0, 0)","vehicles","instruments","clothes","flute","dress","boat","boat","boat","item_r","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"306","distribution_adults_mumble",2,"Monkey","training","5","c(6, 0, 0)","vehicles","instruments","clothes","shoe","violin","truck","truck","truck","item_r","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"307","distribution_adults_mumble",2,"Monkey","training","6","c(6, 0, 0)","vehicles","instruments","clothes","piano","hat","bus","bus","bus","item_r","vehicles",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"308","distribution_adults_mumble",2,"Monkey","test","choice","c(6, 0, 0)","vehicles","instruments","clothes","shirt","xylophone","airplane",NA,"xylophone","item_m","instruments",NA,"69.201.42.20",0,1,0,"vehicles",0,"df498c99615dd9ca06127dba7ca62330"
"309","distribution_adults_mumble",3,"Bunny","training","1","c(6, 0, 0)","instruments","clothes","mammals","cat","trumpet","skirt","trumpet","trumpet","item_m","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"310","distribution_adults_mumble",3,"Bunny","training","2","c(6, 0, 0)","instruments","clothes","mammals","cow","shirt","flute","flute","flute","item_r","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"311","distribution_adults_mumble",3,"Bunny","training","3","c(6, 0, 0)","instruments","clothes","mammals","bear","hat","xylophone","xylophone","xylophone","item_r","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"312","distribution_adults_mumble",3,"Bunny","training","4","c(6, 0, 0)","instruments","clothes","mammals","shoe","drum","monkey","drum","drum","item_m","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"313","distribution_adults_mumble",3,"Bunny","training","5","c(6, 0, 0)","instruments","clothes","mammals","elephant","violin","dress","violin","violin","item_m","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"314","distribution_adults_mumble",3,"Bunny","training","6","c(6, 0, 0)","instruments","clothes","mammals","jacket","piano","dog","piano","piano","item_m","instruments",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"315","distribution_adults_mumble",3,"Bunny","test","choice","c(6, 0, 0)","instruments","clothes","mammals","horse","sock","guitar",NA,"sock","item_m","clothes",NA,"69.201.42.20",0,1,0,"instruments",0,"df498c99615dd9ca06127dba7ca62330"
"316","distribution_adults_mumble",4,"Tiger","training","1","c(6, 0, 0)","clothes","mammals","fruits","horse","hat","banana","hat","hat","item_m","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"317","distribution_adults_mumble",4,"Tiger","training","2","c(6, 0, 0)","clothes","mammals","fruits","apple","shirt","cat","shirt","shirt","item_m","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"318","distribution_adults_mumble",4,"Tiger","training","3","c(6, 0, 0)","clothes","mammals","fruits","bear","orange","skirt","skirt","skirt","item_r","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"319","distribution_adults_mumble",4,"Tiger","training","4","c(6, 0, 0)","clothes","mammals","fruits","shoe","cow","melon","shoe","shoe","item_l","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"320","distribution_adults_mumble",4,"Tiger","training","5","c(6, 0, 0)","clothes","mammals","fruits","elephant","jacket","strawberry","jacket","jacket","item_m","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"321","distribution_adults_mumble",4,"Tiger","training","6","c(6, 0, 0)","clothes","mammals","fruits","cherry","dress","dog","dress","dress","item_m","clothes",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"322","distribution_adults_mumble",4,"Tiger","test","choice","c(6, 0, 0)","clothes","mammals","fruits","pineapple","monkey","sock",NA,"pineapple","item_l","fruits",NA,"69.201.42.20",0,0,1,"clothes",0,"df498c99615dd9ca06127dba7ca62330"
"323","distribution_adults_mumble",5,"Frog","training","1","c(6, 0, 0)","mammals","fruits","furniture","lamp","melon","cow","cow","cow","item_r","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"324","distribution_adults_mumble",5,"Frog","training","2","c(6, 0, 0)","mammals","fruits","furniture","bed","banana","elephant","elephant","elephant","item_r","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"325","distribution_adults_mumble",5,"Frog","training","3","c(6, 0, 0)","mammals","fruits","furniture","dog","strawberry","closet","dog","dog","item_l","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"326","distribution_adults_mumble",5,"Frog","training","4","c(6, 0, 0)","mammals","fruits","furniture","stool","cat","cherry","cat","cat","item_m","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"327","distribution_adults_mumble",5,"Frog","training","5","c(6, 0, 0)","mammals","fruits","furniture","horse","pineapple","table","horse","horse","item_l","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
"328","distribution_adults_mumble",5,"Frog","training","6","c(6, 0, 0)","mammals","fruits","furniture","apple","monkey","sofa","monkey","monkey","item_m","mammals",1,"69.201.42.20",NA,NA,NA,NA,NA,"df498c99615dd9ca06127dba7ca62330"
