"","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","workerIp","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","workerid"
"423","recency",1,"Beaver","training","3","c(5, 1, 0)","vehicles","clothes","fruits","grapes","shoes","boat","boat","boat","item_r","vehicles",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"424","recency",1,"Beaver","training","4","c(5, 1, 0)","vehicles","clothes","fruits","strawberry","dress","truck","truck","truck","item_r","vehicles",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"425","recency",1,"Beaver","training","5","c(5, 1, 0)","vehicles","clothes","fruits","shirt","car","apple","car","car","item_m","vehicles",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"426","recency",1,"Beaver","training","6","c(5, 1, 0)","vehicles","clothes","fruits","pineapple","socks","train","socks","socks","item_m","clothes",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"427","recency",1,"Beaver","test","choice","c(5, 1, 0)","vehicles","clothes","fruits","orange","motorbike","jacket",NA,"motorbike","item_m","vehicles",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",1,0,0,"clothes",0,"6e6414c8cc07d8a75bd4abe9d890a93f"
"428","recency",2,"Dog","training","1","c(2, 2, 2)","clothes","fruits","furniture","pants","pineapple","drawer","pants","pants","item_l","clothes",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"429","recency",2,"Dog","training","2","c(2, 2, 2)","clothes","fruits","furniture","table","banana","jacket","jacket","jacket","item_r","clothes",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"430","recency",2,"Dog","training","3","c(2, 2, 2)","clothes","fruits","furniture","apple","shoes","sofa","apple","apple","item_l","fruits",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"431","recency",2,"Dog","training","4","c(2, 2, 2)","clothes","fruits","furniture","shirt","grapes","bed","grapes","grapes","item_m","fruits",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"432","recency",2,"Dog","training","5","c(2, 2, 2)","clothes","fruits","furniture","skirt","lamp","strawberry","lamp","lamp","item_m","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"433","recency",2,"Dog","training","6","c(2, 2, 2)","clothes","fruits","furniture","orange","stool","socks","stool","stool","item_m","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"434","recency",2,"Dog","test","choice","c(2, 2, 2)","clothes","fruits","furniture","chair","dress","melon",NA,"dress","item_m","clothes",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",1,0,0,"furniture",0,"6e6414c8cc07d8a75bd4abe9d890a93f"
"435","recency",3,"Elephant","training","1","c(2, 2, 2)","fruits","furniture","mammals","orange","dog","drawer","dog","dog","item_m","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"436","recency",3,"Elephant","training","2","c(2, 2, 2)","fruits","furniture","mammals","banana","lamp","cat","lamp","lamp","item_m","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"437","recency",3,"Elephant","training","3","c(2, 2, 2)","fruits","furniture","mammals","stool","horse","apple","apple","apple","item_r","fruits",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"438","recency",3,"Elephant","training","4","c(2, 2, 2)","fruits","furniture","mammals","strawberry","closet","monkey","closet","closet","item_m","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"439","recency",3,"Elephant","training","5","c(2, 2, 2)","fruits","furniture","mammals","elephant","chair","grapes","grapes","grapes","item_r","fruits",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"440","recency",3,"Elephant","training","6","c(2, 2, 2)","fruits","furniture","mammals","pineapple","bear","bed","bear","bear","item_m","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"441","recency",3,"Elephant","test","choice","c(2, 2, 2)","fruits","furniture","mammals","table","cow","melon",NA,"cow","item_m","mammals",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",0,0,1,"mammals",1,"6e6414c8cc07d8a75bd4abe9d890a93f"
"442","recency",4,"Mouse","training","1","c(5, 1, 0)","furniture","mammals","instruments","xylophone","monkey","stool","stool","stool","item_r","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"443","recency",4,"Mouse","training","2","c(5, 1, 0)","furniture","mammals","instruments","drum","cat","sofa","sofa","sofa","item_r","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"444","recency",4,"Mouse","training","3","c(5, 1, 0)","furniture","mammals","instruments","piano","lamp","dog","lamp","lamp","item_m","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"445","recency",4,"Mouse","training","4","c(5, 1, 0)","furniture","mammals","instruments","bed","violin","elephant","bed","bed","item_l","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"446","recency",4,"Mouse","training","5","c(5, 1, 0)","furniture","mammals","instruments","cow","guitar","table","table","table","item_r","furniture",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"447","recency",4,"Mouse","training","6","c(5, 1, 0)","furniture","mammals","instruments","bear","flute","closet","bear","bear","item_l","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"448","recency",4,"Mouse","test","choice","c(5, 1, 0)","furniture","mammals","instruments","trumpet","horse","drawer",NA,"horse","item_m","mammals",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",0,1,0,"mammals",1,"6e6414c8cc07d8a75bd4abe9d890a93f"
"449","recency",5,"Tiger","training","1","c(5, 1, 0)","mammals","instruments","vehicles","flute","elephant","truck","elephant","elephant","item_m","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"450","recency",5,"Tiger","training","2","c(5, 1, 0)","mammals","instruments","vehicles","car","piano","bear","bear","bear","item_r","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"451","recency",5,"Tiger","training","3","c(5, 1, 0)","mammals","instruments","vehicles","bus","cow","xylophone","cow","cow","item_m","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"452","recency",5,"Tiger","training","4","c(5, 1, 0)","mammals","instruments","vehicles","train","trumpet","cat","cat","cat","item_r","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"453","recency",5,"Tiger","training","5","c(5, 1, 0)","mammals","instruments","vehicles","violin","monkey","airplane","monkey","monkey","item_m","mammals",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"454","recency",5,"Tiger","training","6","c(5, 1, 0)","mammals","instruments","vehicles","motorbike","guitar","horse","guitar","guitar","item_m","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"455","recency",5,"Tiger","test","choice","c(5, 1, 0)","mammals","instruments","vehicles","drum","dog","boat",NA,"dog","item_m","mammals",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",1,0,0,"instruments",0,"6e6414c8cc07d8a75bd4abe9d890a93f"
"456","recency",6,"Cat","training","1","c(5, 1, 0)","instruments","vehicles","clothes","jacket","piano","train","piano","piano","item_m","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"457","recency",6,"Cat","training","2","c(5, 1, 0)","instruments","vehicles","clothes","pants","motorbike","flute","flute","flute","item_r","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"458","recency",6,"Cat","training","3","c(5, 1, 0)","instruments","vehicles","clothes","xylophone","dress","truck","xylophone","xylophone","item_l","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"459","recency",6,"Cat","training","4","c(5, 1, 0)","instruments","vehicles","clothes","boat","violin","shoes","violin","violin","item_m","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"460","recency",6,"Cat","training","5","c(5, 1, 0)","instruments","vehicles","clothes","bus","skirt","drum","drum","drum","item_r","instruments",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"461","recency",6,"Cat","training","6","c(5, 1, 0)","instruments","vehicles","clothes","car","trumpet","shirt","car","car","item_l","vehicles",1,"2601:644:100:68ed:4caa:a0f7:a976:6203",NA,NA,NA,NA,NA,"6e6414c8cc07d8a75bd4abe9d890a93f"
"462","recency",6,"Cat","test","choice","c(5, 1, 0)","instruments","vehicles","clothes","guitar","airplane","socks",NA,"airplane","item_m","vehicles",NA,"2601:644:100:68ed:4caa:a0f7:a976:6203",0,1,0,"vehicles",1,"6e6414c8cc07d8a75bd4abe9d890a93f"
"463","recency",1,"Frog","training","1","c(5, 1, 0)","fruits","mammals","vehicles","airplane","pineapple","elephant","pineapple","pineapple","item_m","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"464","recency",1,"Frog","training","2","c(5, 1, 0)","fruits","mammals","vehicles","truck","apple","horse","apple","apple","item_m","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"465","recency",1,"Frog","training","3","c(5, 1, 0)","fruits","mammals","vehicles","grapes","cow","car","grapes","grapes","item_l","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"466","recency",1,"Frog","training","4","c(5, 1, 0)","fruits","mammals","vehicles","train","melon","bear","melon","melon","item_m","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"467","recency",1,"Frog","training","5","c(5, 1, 0)","fruits","mammals","vehicles","strawberry","boat","monkey","strawberry","strawberry","item_l","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"468","recency",1,"Frog","training","6","c(5, 1, 0)","fruits","mammals","vehicles","cat","bus","banana","cat","cat","item_l","mammals",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"469","recency",1,"Frog","test","choice","c(5, 1, 0)","fruits","mammals","vehicles","orange","motorbike","dog",NA,"orange","item_l","fruits",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",1,0,0,"mammals",0,"3712e981a1c96cc5aa373f6ec76bafb0"
"470","recency",2,"Monkey","training","1","c(2, 2, 2)","mammals","vehicles","instruments","airplane","piano","dog","dog","dog","item_r","mammals",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"471","recency",2,"Monkey","training","2","c(2, 2, 2)","mammals","vehicles","instruments","cow","bus","guitar","guitar","guitar","item_r","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"472","recency",2,"Monkey","training","3","c(2, 2, 2)","mammals","vehicles","instruments","drum","truck","cat","cat","cat","item_r","mammals",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"473","recency",2,"Monkey","training","4","c(2, 2, 2)","mammals","vehicles","instruments","bear","violin","motorbike","violin","violin","item_m","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"474","recency",2,"Monkey","training","5","c(2, 2, 2)","mammals","vehicles","instruments","elephant","car","xylophone","car","car","item_m","vehicles",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"475","recency",2,"Monkey","training","6","c(2, 2, 2)","mammals","vehicles","instruments","trumpet","train","horse","train","train","item_m","vehicles",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"476","recency",2,"Monkey","test","choice","c(2, 2, 2)","mammals","vehicles","instruments","flute","boat","monkey",NA,"boat","item_m","vehicles",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",0,1,0,"vehicles",1,"3712e981a1c96cc5aa373f6ec76bafb0"
"477","recency",3,"Sheep","training","1","c(2, 2, 2)","vehicles","instruments","furniture","drawer","trumpet","car","car","car","item_r","vehicles",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"478","recency",3,"Sheep","training","2","c(2, 2, 2)","vehicles","instruments","furniture","sofa","flute","train","sofa","sofa","item_l","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"479","recency",3,"Sheep","training","3","c(2, 2, 2)","vehicles","instruments","furniture","stool","drum","motorbike","stool","stool","item_l","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"480","recency",3,"Sheep","training","4","c(2, 2, 2)","vehicles","instruments","furniture","lamp","violin","bus","violin","violin","item_m","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"481","recency",3,"Sheep","training","5","c(2, 2, 2)","vehicles","instruments","furniture","chair","truck","piano","piano","piano","item_r","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"482","recency",3,"Sheep","training","6","c(2, 2, 2)","vehicles","instruments","furniture","closet","airplane","guitar","airplane","airplane","item_m","vehicles",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"483","recency",3,"Sheep","test","choice","c(2, 2, 2)","vehicles","instruments","furniture","table","boat","xylophone",NA,"boat","item_m","vehicles",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",1,0,0,"vehicles",1,"3712e981a1c96cc5aa373f6ec76bafb0"
"484","recency",4,"Cat","training","1","c(5, 1, 0)","instruments","furniture","clothes","dress","piano","closet","piano","piano","item_m","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"485","recency",4,"Cat","training","2","c(5, 1, 0)","instruments","furniture","clothes","drum","sofa","pants","drum","drum","item_l","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"486","recency",4,"Cat","training","3","c(5, 1, 0)","instruments","furniture","clothes","shoes","stool","trumpet","trumpet","trumpet","item_r","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"487","recency",4,"Cat","training","4","c(5, 1, 0)","instruments","furniture","clothes","jacket","bed","flute","flute","flute","item_r","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"488","recency",4,"Cat","training","5","c(5, 1, 0)","instruments","furniture","clothes","shirt","violin","lamp","violin","violin","item_m","instruments",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"489","recency",4,"Cat","training","6","c(5, 1, 0)","instruments","furniture","clothes","chair","xylophone","socks","chair","chair","item_l","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"490","recency",4,"Cat","test","choice","c(5, 1, 0)","instruments","furniture","clothes","drawer","skirt","guitar",NA,"drawer","item_l","furniture",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",0,1,0,"furniture",1,"3712e981a1c96cc5aa373f6ec76bafb0"
"491","recency",5,"Mouse","training","1","c(5, 1, 0)","furniture","clothes","fruits","shirt","apple","table","table","table","item_r","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"492","recency",5,"Mouse","training","2","c(5, 1, 0)","furniture","clothes","fruits","melon","dress","lamp","lamp","lamp","item_r","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"493","recency",5,"Mouse","training","3","c(5, 1, 0)","furniture","clothes","fruits","jacket","chair","grapes","chair","chair","item_m","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"494","recency",5,"Mouse","training","4","c(5, 1, 0)","furniture","clothes","fruits","pineapple","skirt","closet","closet","closet","item_r","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"495","recency",5,"Mouse","training","5","c(5, 1, 0)","furniture","clothes","fruits","drawer","pants","banana","drawer","drawer","item_l","furniture",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"496","recency",5,"Mouse","training","6","c(5, 1, 0)","furniture","clothes","fruits","stool","shoes","orange","shoes","shoes","item_m","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"497","recency",5,"Mouse","test","choice","c(5, 1, 0)","furniture","clothes","fruits","socks","bed","strawberry",NA,"bed","item_m","furniture",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",1,0,0,"clothes",0,"3712e981a1c96cc5aa373f6ec76bafb0"
"498","recency",6,"Tiger","training","1","c(5, 1, 0)","clothes","fruits","mammals","dress","bear","banana","dress","dress","item_l","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"499","recency",6,"Tiger","training","2","c(5, 1, 0)","clothes","fruits","mammals","orange","monkey","shirt","shirt","shirt","item_r","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"500","recency",6,"Tiger","training","3","c(5, 1, 0)","clothes","fruits","mammals","cow","jacket","pineapple","jacket","jacket","item_m","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"501","recency",6,"Tiger","training","4","c(5, 1, 0)","clothes","fruits","mammals","elephant","strawberry","shoes","shoes","shoes","item_r","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"502","recency",6,"Tiger","training","5","c(5, 1, 0)","clothes","fruits","mammals","melon","cat","skirt","skirt","skirt","item_r","clothes",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"503","recency",6,"Tiger","training","6","c(5, 1, 0)","clothes","fruits","mammals","grapes","horse","pants","grapes","grapes","item_l","fruits",1,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",NA,NA,NA,NA,NA,"3712e981a1c96cc5aa373f6ec76bafb0"
"504","recency",6,"Tiger","test","choice","c(5, 1, 0)","clothes","fruits","mammals","apple","socks","dog",NA,"socks","item_m","clothes",NA,"2601:40:c001:4a9b:1928:8b72:b8da:3ee8",1,0,0,"fruits",0,"3712e981a1c96cc5aa373f6ec76bafb0"
"505","recency",1,"Cat","training","1","c(2, 2, 2)","furniture","instruments","vehicles","boat","table","violin","violin","violin","item_r","instruments",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"506","recency",1,"Cat","training","2","c(2, 2, 2)","furniture","instruments","vehicles","drawer","motorbike","drum","motorbike","motorbike","item_m","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"507","recency",1,"Cat","training","3","c(2, 2, 2)","furniture","instruments","vehicles","piano","bus","sofa","bus","bus","item_m","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"508","recency",1,"Cat","training","4","c(2, 2, 2)","furniture","instruments","vehicles","car","lamp","trumpet","lamp","lamp","item_m","furniture",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"509","recency",1,"Cat","training","5","c(2, 2, 2)","furniture","instruments","vehicles","airplane","stool","guitar","guitar","guitar","item_r","instruments",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"510","recency",1,"Cat","training","6","c(2, 2, 2)","furniture","instruments","vehicles","flute","train","closet","closet","closet","item_r","furniture",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"511","recency",1,"Cat","test","choice","c(2, 2, 2)","furniture","instruments","vehicles","bed","truck","xylophone",NA,"xylophone","item_r","instruments",NA,"66.232.94.152",0,1,0,"furniture",0,"ea791138f06c4f6f3d0fd981e76042a5"
"512","recency",2,"Monkey","training","1","c(2, 2, 2)","instruments","vehicles","fruits","pineapple","flute","motorbike","motorbike","motorbike","item_r","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"513","recency",2,"Monkey","training","2","c(2, 2, 2)","instruments","vehicles","fruits","strawberry","piano","train","train","train","item_r","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"514","recency",2,"Monkey","training","3","c(2, 2, 2)","instruments","vehicles","fruits","orange","truck","trumpet","trumpet","trumpet","item_r","instruments",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"515","recency",2,"Monkey","training","4","c(2, 2, 2)","instruments","vehicles","fruits","apple","xylophone","car","apple","apple","item_l","fruits",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"516","recency",2,"Monkey","training","5","c(2, 2, 2)","instruments","vehicles","fruits","grapes","airplane","drum","drum","drum","item_r","instruments",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"517","recency",2,"Monkey","training","6","c(2, 2, 2)","instruments","vehicles","fruits","boat","guitar","melon","melon","melon","item_r","fruits",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"518","recency",2,"Monkey","test","choice","c(2, 2, 2)","instruments","vehicles","fruits","banana","violin","bus",NA,"violin","item_m","instruments",NA,"66.232.94.152",1,0,0,"fruits",0,"ea791138f06c4f6f3d0fd981e76042a5"
"519","recency",3,"Bunny","training","1","c(5, 1, 0)","vehicles","fruits","mammals","airplane","melon","dog","airplane","airplane","item_l","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"520","recency",3,"Bunny","training","2","c(5, 1, 0)","vehicles","fruits","mammals","motorbike","cat","apple","motorbike","motorbike","item_l","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"521","recency",3,"Bunny","training","3","c(5, 1, 0)","vehicles","fruits","mammals","bus","banana","monkey","bus","bus","item_l","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"522","recency",3,"Bunny","training","4","c(5, 1, 0)","vehicles","fruits","mammals","strawberry","cow","car","car","car","item_r","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"523","recency",3,"Bunny","training","5","c(5, 1, 0)","vehicles","fruits","mammals","elephant","orange","train","train","train","item_r","vehicles",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"524","recency",3,"Bunny","training","6","c(5, 1, 0)","vehicles","fruits","mammals","boat","pineapple","horse","pineapple","pineapple","item_m","fruits",1,"66.232.94.152",NA,NA,NA,NA,NA,"ea791138f06c4f6f3d0fd981e76042a5"
"525","recency",3,"Bunny","test","choice","c(5, 1, 0)","vehicles","fruits","mammals","grapes","truck","bear",NA,"truck","item_m","vehicles",NA,"66.232.94.152",1,0,0,"fruits",0,"ea791138f06c4f6f3d0fd981e76042a5"
